machine_id,type_of_failure,timestamp,time_repair,cost,criticality,humid,temp,label
33,10,1599264000,"0,9443994233","0,62","0,682",20,136,0
61,8,1599264000,"0,046","0,299","0,362",59,39,0
24,1,1593475200,"0,345881862","0,575","0,529",6,42,0
15,8,1588464000,"0,2203573354","1,115","0,693",45,44,0
71,1,1599004800,"0,3020567508","0,454","0,492",23,118,0
42,6,1583539200,"0,159","0,459","0,276",74,57,0
54,5,1579305600,"0,174","0,478","0,35",21,80,0
37,8,1601769600,"0,2976941771","0,387","0,575",75,141,0
59,10,1589760000,"0,2992149638","0,631","0,44",32,129,0
42,6,1595894400,"0,5026990132","0,726","0,672",69,138,0
86,6,1599782400,"0,9213886512","0,764","0,749",39,135,1
9,4,1607990400,"0,002","0,089","0,28",56,39,0
55,1,1585094400,"0,8217832743","1,247","0,734",57,65,1
40,3,1588896000,"0,126","0,207","0,348",29,49,0
9,1,1581724800,"0,103","0,343","0,343",19,113,0
13,2,1593475200,"0,192","0,226","0,214",5,36,0
64,1,1589068800,"0,2734404275","0,631","0,505",72,28,0
61,9,1606348800,"0,6109238255","-0,032","0,755",18,31,1
87,10,1597363200,"0,155","0,327","0,322",6,124,0
79,1,1589760000,"0,2655005919","0,528","0,46",66,145,0
30,1,1587600000,"0,3493797497","0,429","0,473",68,56,0
95,1,1588982400,"0,07992140259","0,635","0,732",30,79,1
39,6,1584835200,"0,3543334123","0,451","0,545",63,76,0
65,5,1595116800,"0,3425631211","0,471","0,44",73,116,0
85,6,1591401600,"0,3656453659","0,319","0,636",29,149,0
38,3,1598140800,"0,956929528","0,354","0,705",26,114,1
57,10,1586131200,"0,7732497757","-0,041","0,736",53,25,1
16,8,1607212800,"0,2779019168","0,549","0,547",18,122,0
86,3,1584835200,"0,34","0,513","0,283",36,43,0
4,7,1590710400,"0,2453938077","0,46","0,465",38,132,0
19,8,1593648000,"0,388","0,05","0,345",38,75,0
62,2,1608940800,"0,237","0,097","0,341",78,128,0
22,10,1587859200,"0,9282868916","0,626","0,674",5,94,0
4,1,1585958400,"0,223","0,177","0,276",13,145,0
3,9,1606694400,"0,176","0,171","0,338",64,90,0
42,10,1599264000,"0,204","0,422","0,361",26,103,0
38,9,1595203200,"0,215","0,37","0,312",77,105,0
65,10,1578441600,"0,5484222238","0,387","0,729",13,122,1
34,1,1581811200,"0,2071050826","0,541","0,506",53,105,0
48,6,1600646400,"0,246","0,306","0,324",67,78,0
62,9,1578528000,"0,202","0,332","0,266",46,40,0
16,9,1588550400,"0,284","0,112","0,279",16,57,0
57,7,1600300800,"0,228","0,186","0,413",49,25,0
90,4,1603065600,"0,225","0,27","0,206",14,121,0
37,7,1609286400,"0,226864819","0,414","0,385",85,27,0
51,5,1582416000,"0,3262102299","0,558","0,488",65,100,0
81,2,1608076800,"0,098","0,14","0,308",24,129,0
40,9,1594080000,"0,2792584461","0,493","0,455",52,63,0
96,8,1601596800,"0,2150404253","0,629","0,465",6,126,0
56,5,1578182400,"0,2439686329","0,471","0,478",43,93,0
55,1,1603843200,"0,376","0,368","0,302",28,37,0
87,8,1607644800,"0,6056262722","0,492","0,763",32,44,1
87,1,1595548800,"0,25","0,312","0,295",60,53,0
21,4,1587772800,"0,8164212381","0,741","0,732",5,30,1
38,3,1588896000,"0,3785964412","0,589","0,594",64,127,0
82,2,1603411200,"0,175","0,09","0,348",17,101,0
46,5,1606694400,"0,3732684281","0,618","0,497",48,56,0
27,8,1590192000,"0,3229544565","0,51","0,497",14,106,0
4,9,1597104000,"0,176","0,396","0,3",80,48,0
4,6,1608508800,"-0,07058093263","0,093","0,735",13,72,1
42,8,1600732800,"0,217","0,273","0,348",50,133,0
84,9,1586736000,"0,4427791176","0,493","0,531",13,72,0
53,4,1585872000,"0,2831609078","0,526","0,594",79,108,0
43,6,1598659200,"0,184","0,425","0,199",63,32,0
90,3,1582070400,"0,066","0,165","0,31",41,104,0
57,6,1590537600,"0,3044743556","0,445","0,46",14,52,0
70,9,1584057600,"0,29558947","0,579","0,74",80,58,1
3,8,1588032000,"0,215","0,361","0,272",77,42,0
19,2,1608422400,"0,3083516029","0,658","0,486",22,130,0
28,7,1591747200,"0,3032404253","0,474","0,51",44,50,0
20,4,1584057600,"0,2512631372","0,425","0,463",54,96,0
50,5,1585872000,"0,125","0,337","0,34",78,112,0
15,6,1608336000,"0,5452299965","-0,09","0,81",7,124,1
60,7,1587427200,"0,303","0,059","0,275",82,47,0
21,5,1591228800,"0,7067282523","0,133","0,731",68,114,1
69,3,1593734400,"0,3392401448","0,578","0,496",9,145,0
41,2,1599004800,"-0,009106778125","0,794","0,801",40,34,1
35,6,1590710400,"0,168","0,291","0,28",68,111,0
95,4,1591660800,"0,9738924494","0,283","0,726",38,131,1
11,9,1588291200,"0,303352656","0,289","0,499",51,37,0
32,1,1606176000,"0,191","0,239","0,295",10,112,0
40,8,1592697600,"0,3368566568","0,449","0,556",61,47,0
84,8,1595462400,"0,334733477","0,509","0,483",78,116,0
21,1,1598659200,"0,267691725","0,522","0,515",52,109,0
92,7,1584057600,"0,318295667","0,397","0,512",46,39,0
56,7,1585094400,"0,2633408924","0,532","0,514",27,53,0
96,8,1600214400,"0,3623131879","0,527","0,485",48,119,0
7,4,1594166400,"0,239","0,288","0,153",34,129,0
94,5,1607990400,"0,21","0,215","0,398",51,102,0
74,7,1582243200,"0,282","0,316","0,296",44,130,0
73,5,1582848000,"0,2481510669","0,524","0,455",27,145,0
82,5,1589500800,"0,1941394506","0,466","0,471",50,149,0
75,6,1596585600,"0,247","0,292","0,221",48,93,0
17,4,1605398400,"0,2355380479","0,349","0,809",7,25,1
70,9,1582761600,"0,2985621206","0,598","0,491",75,142,0
73,2,1585872000,"0,149","0,075","0,327",18,59,0
25,5,1609113600,"0,298497811","0,499","0,462",27,124,0
2,8,1605657600,"0,2811753889","0,526","0,41",51,107,0
4,4,1598140800,"0,197","0,236","0,294",55,92,0
77,5,1578009600,"0,3212507761","0,601","0,514",9,37,0
30,1,1588464000,"0,129","0,335","0,324",75,120,0
48,6,1588032000,"0,226","0,38","0,274",44,129,0
18,2,1605139200,"0,3912040033","0,752","0,673",69,99,0
38,5,1580428800,"0,2589113724","0,389","0,471",12,59,0
36,8,1602460800,"0,3056372489","0,369","0,533",35,65,0
91,6,1606521600,"0,133","0,275","0,356",77,135,0
77,9,1598918400,"0,3260087772","0,532","0,493",10,86,0
72,4,1600473600,"0,6573604704","0,491","0,722",59,48,1
57,3,1588809600,"0,2581512907","0,506","0,561",10,79,0
92,8,1606953600,"0,243","0,164","0,357",29,59,0
19,9,1604275200,"0,239","0,37","0,304",16,122,0
34,8,1579132800,"1,205476911","-0,353","0,748",30,63,1
64,6,1608595200,"0,286","0,3","0,243",59,114,0
5,1,1578268800,"0,182","0,266","0,367",81,107,0
92,2,1584057600,"0,172","0,337","0,378",67,61,0
98,6,1587081600,"0,189","0,249","0,342",72,50,0
81,3,1586995200,"0,247","0,217","0,341",64,104,0
28,10,1607299200,"0,08","0,235","0,281",49,44,0
89,3,1602028800,"0,6177387573","0,216","0,778",36,72,1
98,6,1584230400,"0,264","0,29","0,295",6,122,0
94,10,1590019200,"0,442457157","0,933","0,703",25,56,1
16,3,1580688000,"0,3055723936","0,59","0,446",39,67,0
60,8,1601683200,"0,7346891996","0,698","0,771",63,31,1
74,7,1600732800,"0,212","0,254","0,311",52,65,0
61,9,1586217600,"-0,004","0,2","0,31",32,84,0
51,10,1596412800,"0,5164536542","0,85","0,716",58,100,1
71,8,1585008000,"0,8127709679","0,224","0,796",22,122,1
64,4,1581379200,"0,065","0,333","0,313",37,36,0
79,8,1597708800,"0,3086632083","0,385","0,564",12,37,0
72,3,1587686400,"1,379887214","0,676","0,697",74,121,0
43,2,1597363200,"0,3633210581","0,365","0,496",68,100,0
49,5,1608508800,"0,2446959722","0,507","0,484",41,39,0
88,9,1601510400,"0,103","0,26","0,279",74,122,0
20,7,1596672000,"0,3171218465","0,494","0,55",63,66,0
72,2,1603497600,"0,7003881675","0,63","0,651",60,33,0
10,5,1596844800,"0,201","0,581","0,319",26,70,0
27,4,1601683200,"0,3516266747","0,422","0,542",40,132,0
89,8,1599609600,"0,2611422616","0,433","0,517",26,126,0
39,10,1587686400,"0,2533859528","0,584","0,565",68,56,0
28,2,1587600000,"0,3385328646","0,44","0,375",60,150,0
67,4,1606780800,"0,2594806824","0,658","0,46",69,39,0
7,1,1597449600,"0,6044018255","0,747","0,644",81,33,0
4,2,1590883200,"0,927114572","0,634","0,749",72,85,1
34,6,1589328000,"0,2758395121","0,423","0,522",81,120,0
19,5,1582934400,"0,3245801701","0,547","0,504",66,132,0
79,7,1602806400,"0,21","0,405","0,213",46,95,0
67,3,1600992000,"0,4171109451","0,498","0,482",11,82,0
59,1,1599868800,"0,2985002285","0,552","0,519",7,118,0
18,8,1579564800,"0,3563819836","0,62","0,567",85,65,0
57,8,1606262400,"0,257076094","0,547","0,458",47,28,0
44,8,1601164800,"0,2548030977","0,42","0,455",49,69,0
31,9,1593129600,"0,194","0,391","0,268",25,54,0
44,5,1589241600,"0,3552313472","0,448","0,522",57,111,0
46,1,1578096000,"0,262916595","0,557","0,517",81,150,0
25,6,1590105600,"0,347","0,313","0,176",83,48,0
59,6,1592352000,"0,2769566043","0,523","0,511",47,42,0
18,10,1609372800,"0,293882342","0,612","0,757",13,32,1
60,10,1593907200,"0,2044529454","0,421","0,499",12,137,0
92,9,1605484800,"0,211","0,459","0,414",68,120,0
99,4,1584316800,"0,21","0,359","0,295",78,135,0
39,1,1597622400,"0,187","0,125","0,261",80,84,0
52,1,1590192000,"0,3561251572","0,655","0,502",39,143,0
44,4,1604448000,"0,3158006234","0,548","0,491",70,142,0
99,4,1606435200,"0,2828595115","0,386","0,476",26,142,0
58,1,1604448000,"0,215","0,323","0,319",79,59,0
95,4,1596672000,"0,3966176529","0,633","0,473",52,131,0
40,5,1601510400,"0,2817977646","0,419","0,471",50,110,0
13,6,1595376000,"0,2305839236","0,494","0,595",57,34,0
23,8,1592784000,"0,014","0,401","0,259",81,136,0
11,1,1599609600,"0,094","0,446","0,332",75,101,0
6,10,1590624000,"0,2942075043","0,507","0,519",78,121,0
47,6,1595376000,"0,3522562422","0,466","0,501",17,106,0
68,9,1596931200,"0,114","0,262","0,312",58,110,0
38,3,1607558400,"0,067","0,337","0,232",18,85,0
17,8,1606089600,"0,355","0,387","0,269",45,59,0
19,6,1601078400,"0,121","0,311","0,319",72,89,0
62,9,1584576000,"0,275","0,243","0,279",56,36,0
33,4,1578441600,"0,2462411186","0,552","0,568",80,45,0
62,8,1609286400,"0,3638074229","0,434","0,538",29,106,0
21,6,1604016000,"0,131","0,162","0,287",70,36,0
74,5,1591228800,"0,2548432411","0,394","0,519",9,58,0
36,1,1578873600,"0,202","0,297","0,31",46,116,0
29,4,1595030400,"0,3223647945","0,509","0,483",51,118,0
59,9,1578528000,"0,4166391307","0,403","0,45",42,70,0
30,2,1589760000,"0,23","0,352","0,338",83,44,0
73,5,1605657600,"0,2567698357","0,583","0,519",38,28,0
2,3,1579305600,"0,087","0,294","0,336",12,32,0
81,10,1584316800,"0,1448452949","0,41","0,797",35,90,1
99,4,1597363200,"0,241","0,24","0,306",79,136,0
56,5,1588809600,"0,153","0,134","0,303",58,149,0
74,10,1605571200,"0,2941496893","0,484","0,526",38,107,0
44,1,1591747200,"0,116","0,304","0,283",55,81,0
81,7,1585094400,"0,226","0,351","0,207",81,64,0
98,7,1578182400,"0,3192043372","0,391","0,462",46,129,0
10,4,1608940800,"0,3195248127","0,312","0,47",6,105,0
33,3,1606089600,"0,241","0,126","0,27",80,106,0
20,8,1602460800,"0,334","0,461","0,282",24,30,0
46,5,1586476800,"0,3056897487","0,433","0,498",19,52,0
77,5,1589760000,"0,169","0,306","0,265",38,142,0
91,10,1603497600,"0,3350774997","0,591","0,54",10,44,0
38,7,1585958400,"0,428360948","0,381","0,435",79,62,0
86,10,1593129600,"0,337","0,183","0,388",11,61,0
81,8,1578614400,"0,145703383","0,818","0,639",34,61,0
23,3,1605398400,"0,097","0,412","0,267",40,53,0
50,7,1599264000,"0,255","0,18","0,283",28,126,0
39,7,1599868800,"0,3391185725","0,367","0,572",37,116,0
22,3,1586304000,"0,1358863534","0,607","0,478",42,124,0
33,4,1581379200,"0,3116824834","0,449","0,54",29,51,0
16,1,1608768000,"0,7465308185","0,134","0,784",30,121,1
72,1,1583539200,"0,4389580643","0,18","0,849",38,79,1
1,1,1585526400,"0,145","0,479","0,372",31,31,0
91,7,1587513600,"0,2359861846","0,451","0,411",71,125,0
20,9,1603324800,"0,242","0,452","0,285",21,35,0
45,7,1598572800,"0,178","0,374","0,286",83,117,0
66,8,1583452800,"0,318","0,347","0,298",82,51,0
18,7,1593734400,"0,2639715317","0,374","0,647",32,141,0
21,2,1578009600,"0,115","0,25","0,313",70,57,0
80,3,1595548800,"0,5222741658","1,088","0,814",27,132,1
59,5,1604188800,"0,291","0,153","0,275",50,123,0
91,2,1609200000,"0,139","0,354","0,34",43,101,0
10,1,1588809600,"0,3603043772","0,474","0,439",75,146,0
47,3,1578873600,"0,04","0,153","0,249",69,32,0
72,8,1599609600,"0,167","0,477","0,239",41,145,0
49,1,1578268800,"-0,1172648689","0,409","0,675",23,53,0
8,8,1600646400,"0,2845241662","0,347","0,494",41,86,0
68,1,1579046400,"1,019260255","0,634","0,753",20,24,1
65,3,1594512000,"0,271","0,296","0,31",49,37,0
69,8,1600560000,"0,2021111298","1,058","0,768",5,51,1
80,4,1598832000,"0,085","0,233","0,269",28,129,0
31,8,1595808000,"0,312185638","0,552","0,521",44,100,0
46,4,1584230400,"0,327704999","0,484","0,507",23,24,0
25,2,1579737600,"0,2488296707","0,538","0,469",58,122,0
15,4,1607299200,"0,2709489233","0,573","0,404",51,104,0
3,4,1585094400,"0,3327284053","0,445","0,455",18,110,0
84,5,1590883200,"0,17","0,417","0,305",65,102,0
45,10,1600387200,"0,045","0,305","0,436",47,139,0
9,7,1605484800,"0,2650557152","0,398","0,47",55,54,0
56,8,1594512000,"0,191","0,33","0,342",54,49,0
23,2,1602720000,"0,1357003209","0,397","0,58",44,30,0
90,6,1584403200,"1,034425549","0,975","0,692",45,130,0
85,1,1590624000,"0,2616323096","0,582","0,438",23,31,0
55,9,1606953600,"0,3403987925","0,487","0,617",42,55,0
65,7,1600214400,"0,025","0,365","0,295",5,144,0
76,4,1602288000,"0,1342114835","0,094","0,725",36,37,1
25,5,1598140800,"0,3211044235","0,333","0,481",60,36,0
31,1,1605916800,"0,3708309961","0,58","0,532",26,59,0
7,3,1603843200,"0,5599339678","0,114","0,745",85,80,1
79,3,1597536000,"0,261","0,183","0,252",15,122,0
2,9,1581724800,"0,3341127972","0,449","0,465",46,126,0
61,8,1590969600,"0,5237194431","0,778","0,708",7,40,1
55,9,1587168000,"0,3754372839","0,369","0,465",49,66,0
99,4,1583971200,"0,3134086425","0,553","0,566",31,82,0
91,10,1594252800,"0,074","0,237","0,329",43,62,0
24,4,1604707200,"0,2664103652","0,484","0,541",16,70,0
45,4,1607990400,"0,272","0,261","0,329",34,97,0
86,5,1580169600,"0,167","0,027","0,331",59,82,0
16,6,1592524800,"0,417544723","0,567","0,549",20,85,0
37,1,1607212800,"0,169","0,309","0,297",55,123,0
84,8,1594425600,"0,204091934","0,428","0,493",34,129,0
74,3,1578873600,"0,3312505648","0,637","0,339",44,34,0
6,9,1604188800,"0,2290248826","0,554","0,49",7,42,0
56,3,1587168000,"0,2721481225","0,547","0,501",70,46,0
86,7,1595980800,"0,193","0,373","0,367",36,116,0
63,2,1599177600,"1,352926427","0,004","0,743",56,109,1
89,8,1603929600,"0,2827961577","0,553","0,532",34,87,0
46,4,1581984000,"0,258370015","0,554","0,439",74,38,0
30,1,1605312000,"0,1486584197","1,066","0,724",17,47,1
19,1,1606348800,"0,264","0,156","0,36",49,76,0
13,8,1586995200,"0,215","0,545","0,267",74,142,0
82,7,1607299200,"0,302","0,266","0,356",82,27,0
31,5,1607212800,"0,3140673071","0,633","0,505",5,132,0
64,1,1599350400,"0,3398851378","0,4","0,44",57,95,0
56,3,1596067200,"0,2789465868","0,34","0,518",8,133,0
18,7,1587686400,"0,2492748667","0,44","0,455",66,140,0
76,10,1593734400,"0,2114541718","0,454","0,536",71,39,0
85,6,1608681600,"0,3798725735","0,414","0,524",27,77,0
8,4,1586476800,"0,3398918557","0,506","0,563",47,128,0
46,8,1579046400,"0,12768924","-0,067","0,687",67,120,0
82,3,1603065600,"0,277","0,174","0,329",78,123,0
42,7,1588636800,"0,305","0,247","0,241",13,105,0
91,2,1599004800,"0,9798546176","0,603","0,759",80,143,1
18,3,1589414400,"0,275","0,308","0,251",35,35,0
64,4,1578873600,"0,2555339577","0,412","0,549",34,86,0
51,3,1597536000,"0,3037578959","0,436","0,511",75,46,0
31,8,1601424000,"0,164","0,488","0,263",20,109,0
85,5,1599696000,"0,2457539035","0,449","0,492",77,74,0
53,4,1604880000,"0,2850614639","0,391","0,499",64,133,0
73,2,1591488000,"0,125","0,065","0,275",6,126,0
42,7,1588896000,"0,2815040072","0,604","0,545",69,132,0
70,8,1597449600,"0,2791239527","0,381","0,473",49,78,0
51,4,1600387200,"0,3426206909","0,471","0,5",59,101,0
70,5,1602201600,"0,355719229","0,421","0,508",20,49,0
5,5,1602547200,"0,24","0,323","0,254",31,79,0
28,1,1605916800,"0,209374727","0,532","0,448",37,51,0
43,4,1580515200,"0,2694920886","0,634","0,386",47,145,0
83,5,1587945600,"0,198","0,321","0,33",46,89,0
59,5,1605830400,"0,2482300141","0,353","0,436",26,76,0
15,7,1589068800,"0,2620398216","0,34","0,565",21,69,0
85,10,1589587200,"0,8696950847","0,565","0,735",32,100,1
42,1,1587859200,"0,7283979432","0,038","0,769",50,131,1
49,5,1589673600,"0,3346465248","0,405","0,502",63,83,0
16,4,1601856000,"0,026","0,37","0,3",69,146,0
57,1,1600819200,"0,212","0,342","0,286",65,72,0
93,3,1583020800,"0,238","0,307","0,276",40,148,0
9,9,1578614400,"1,590659946","1,102","0,773",71,127,1
71,7,1579132800,"0,01201153836","0,635","0,783",30,147,1
60,7,1604620800,"0,2957746967","0,656","0,571",70,113,0
93,1,1606089600,"0,275961799","0,282","0,517",69,124,0
41,3,1597881600,"0,8172727112","0,002","0,75",52,113,1
97,7,1588982400,"0,3393317713","0,554","0,596",13,75,0
14,6,1593734400,"0,1959665954","0,531","0,658",20,46,0
5,4,1597795200,"0,3474080177","0,393","0,431",30,28,0
83,1,1608768000,"0,2636642355","0,674","0,503",32,89,0
53,5,1589846400,"0,5048396584","0,372","0,717",59,38,1
98,9,1579478400,"0,2334366157","0,614","0,554",31,133,0
81,1,1598572800,"0,579627274","0,127","0,768",69,69,1
36,6,1579564800,"0,184","0,227","0,315",34,102,0
17,1,1598745600,"0,3141972109","0,543","0,54",37,77,0
71,3,1593475200,"0,2248371816","0,424","0,536",34,123,0
54,5,1579305600,"0,172","0,275","0,174",47,42,0
80,8,1593129600,"0,9711027371","0,905","0,762",52,137,1
43,10,1592092800,"0,201","0,374","0,357",12,83,0
32,5,1591660800,"0,325","0,266","0,388",40,139,0
75,7,1604448000,"0,202378426","0,646","0,401",48,49,0
66,9,1587168000,"0,382","0,332","0,345",53,72,0
64,2,1598400000,"0,3103637375","0,357","0,527",36,72,0
60,10,1591488000,"0,242833885","0,496","0,455",37,28,0
30,10,1579651200,"0,173","0,321","0,227",38,89,0
60,1,1583971200,"0,2792881633","0,524","0,524",36,117,0
53,8,1583971200,"0,374","0,459","0,3",52,131,0
12,9,1601683200,"0,3923641775","0,436","0,461",16,60,0
16,8,1581811200,"0,9265174345","0,229","0,714",49,111,1
31,5,1586908800,"0,102","0,493","0,325",78,110,0
14,8,1605052800,"0,109","0,239","0,282",82,84,0
41,9,1590278400,"0,3463824208","0,509","0,571",44,28,0
93,3,1604275200,"0,275","0,196","0,304",64,88,0
1,9,1594080000,"0,3591848136","0,369","0,422",35,104,0
65,4,1608940800,"0,1854204304","0,482","0,5",73,38,0
37,7,1605830400,"0,2289097169","0,535","0,448",72,44,0
65,9,1589155200,"0,3629474291","0,538","0,463",20,126,0
80,4,1584835200,"0,3611114136","0,457","0,495",70,29,0
10,7,1581379200,"0,288346173","0,553","0,468",63,47,0
35,8,1604707200,"0,2837000298","0,49","0,599",22,67,0
82,3,1594252800,"0,3308569837","0,542","0,454",53,97,0
58,2,1579910400,"0,3965666927","0,065","0,683",56,118,0
49,5,1608940800,"0,3479666034","0,363","0,416",61,90,0
38,4,1584403200,"0,6203204149","0,834","0,707",61,48,1
44,2,1595635200,"0,3765272939","0,523","0,536",21,111,0
5,4,1605139200,"0,132","0,376","0,302",23,117,0
10,8,1598745600,"0,16","0,162","0,285",8,46,0
36,3,1582243200,"0,3175505898","0,401","0,56",66,81,0
69,7,1588464000,"0,289669218","0,646","0,558",76,99,0
36,1,1586736000,"0,3309848967","0,363","0,511",50,102,0
7,5,1606780800,"1,159035564","0,189","0,776",62,68,1
59,8,1578355200,"0,5262002991","0,491","0,756",26,87,1
26,4,1586476800,"0,2984884714","0,505","0,532",41,137,0
24,7,1582243200,"0,6881607665","0,761","0,804",64,84,1
97,5,1590883200,"0,2821452731","0,671","0,46",83,54,0
81,7,1602547200,"0,278","0,205","0,313",24,106,0
55,6,1597708800,"0,2886751741","0,49","0,51",60,61,0
36,6,1586390400,"0,08229313094","0,251","0,746",67,147,1
66,5,1594598400,"0,3756203159","0,578","0,514",15,33,0
36,8,1594252800,"0,2701573728","0,314","0,479",13,85,0
32,4,1594166400,"0,234","0,316","0,191",64,30,0
9,6,1591228800,"0,3073234958","0,625","0,484",70,96,0
60,5,1581120000,"0,121","0,247","0,27",16,32,0
30,3,1599955200,"0,1977932153","0,477","0,565",11,97,0
29,6,1580601600,"0,228","0,438","0,325",44,31,0
97,5,1585958400,"0,3076699736","0,477","0,498",80,104,0
85,1,1585699200,"0,2935558098","0,474","0,552",38,88,0
44,1,1596067200,"0,250274232","0,385","0,463",84,93,0
82,10,1598054400,"0,3947722322","0,365","0,505",18,105,0
25,9,1598832000,"0,5924200779","0,05","0,764",69,54,1
25,10,1588464000,"0,241","0,236","0,292",59,146,0
